"age","id","Language","vowel","step","accuracy","RT","target","response"
19,"76Mandarin","Mandarin","[u]",3,0,470.3,"different","same"
19,"76Mandarin","Mandarin","[ʉ]",0,1,462,"same","same"
19,"76Mandarin","Mandarin","[y]",3,1,652.2,"different","different"
19,"76Mandarin","Mandarin","[ʉ]",3,0,762,"different","same"
19,"76Mandarin","Mandarin","[u]",2,0,345.7,"different","same"
19,"76Mandarin","Mandarin","[y]",6,1,587.6,"different","different"
19,"76Mandarin","Mandarin","[u]",0,1,501.9,"same","same"
19,"76Mandarin","Mandarin","[ʉ]",5,1,591.1,"different","different"
19,"76Mandarin","Mandarin","[y]",8,0,898.6,"different","same"
19,"76Mandarin","Mandarin","[u]",7,0,823.5,"different","same"
19,"76Mandarin","Mandarin","[u]",4,1,753.7,"different","different"
19,"76Mandarin","Mandarin","[y]",2,0,277.1,"different","same"
19,"76Mandarin","Mandarin","[i]",0,1,416.8,"same","same"
19,"76Mandarin","Mandarin","[u]",6,1,514.1,"different","different"
19,"76Mandarin","Mandarin","[u]",8,1,452.7,"different","different"
19,"76Mandarin","Mandarin","[y]",7,1,528.2,"different","different"
19,"76Mandarin","Mandarin","[y]",0,1,171.2,"same","same"
19,"76Mandarin","Mandarin","[y]",4,1,751.9,"different","different"
19,"76Mandarin","Mandarin","[u]",5,1,550.6,"different","different"
19,"76Mandarin","Mandarin","[u]",0,1,938.7,"same","same"
19,"76Mandarin","Mandarin","[ʉ]",4,0,906.6,"different","same"
19,"76Mandarin","Mandarin","[y]",5,1,1043.2,"different","different"
19,"67Mandarin","Mandarin","[y]",0,1,745.8,"same","same"
19,"67Mandarin","Mandarin","[u]",8,1,475.1,"different","different"
19,"67Mandarin","Mandarin","[ʉ]",2,0,534.8,"different","same"
19,"67Mandarin","Mandarin","[i]",0,1,377,"same","same"
19,"67Mandarin","Mandarin","[ʉ]",0,1,894.3,"same","same"
19,"67Mandarin","Mandarin","[u]",7,1,480.2,"different","different"
19,"67Mandarin","Mandarin","[y]",5,1,736.7,"different","different"
19,"67Mandarin","Mandarin","[y]",1,0,477,"different","same"
19,"67Mandarin","Mandarin","[y]",8,1,523,"different","different"
19,"67Mandarin","Mandarin","[y]",4,1,419.3,"different","different"
19,"67Mandarin","Mandarin","[u]",2,1,415.6,"different","different"
19,"67Mandarin","Mandarin","[u]",0,1,381.6,"same","same"
19,"67Mandarin","Mandarin","[y]",6,1,353.9,"different","different"
19,"67Mandarin","Mandarin","[ʉ]",3,1,459.5,"different","different"
19,"67Mandarin","Mandarin","[y]",2,0,482.1,"different","different"
19,"67Mandarin","Mandarin","[ʉ]",0,1,410.2,"same","same"
19,"67Mandarin","Mandarin","[u]",6,1,480.4,"different","different"
19,"67Mandarin","Mandarin","[y]",3,0,495.7,"different","same"
19,"67Mandarin","Mandarin","[ʉ]",4,1,490.9,"different","different"
19,"67Mandarin","Mandarin","[u]",3,1,417.6,"different","different"
19,"67Mandarin","Mandarin","[ʉ]",6,1,539.5,"different","different"
19,"67Mandarin","Mandarin","[y]",7,1,558.2,"different","different"
19,"67Mandarin","Mandarin","[u]",0,1,135.7,"same","same"
19,"67Mandarin","Mandarin","[i]",0,1,371.9,"same","same"
19,"67Mandarin","Mandarin","[u]",4,0,467.5,"different","same"
19,"67Mandarin","Mandarin","[ʉ]",5,1,489.5,"different","different"
19,"67Mandarin","Mandarin","[u]",1,0,522.5,"different","same"
19,"67Mandarin","Mandarin","[u]",5,1,459.9,"different","different"
19,"67Mandarin","Mandarin","[y]",0,1,399.3,"same","same"
19,"67Mandarin","Mandarin","[ʉ]",1,0,552.9,"different","same"
19,"73Mandarin","Mandarin","[i]",0,1,461.8,"same","same"
19,"73Mandarin","Mandarin","[ʉ]",0,1,526.6,"same","same"
19,"73Mandarin","Mandarin","[u]",0,1,406.8,"same","same"
19,"73Mandarin","Mandarin","[y]",2,0,543.7,"different","same"
19,"73Mandarin","Mandarin","[y]",5,1,486.2,"different","different"
19,"73Mandarin","Mandarin","[ʉ]",4,1,489,"different","different"
19,"73Mandarin","Mandarin","[y]",8,1,700.7,"different","different"
19,"73Mandarin","Mandarin","[u]",8,1,573.1,"different","different"
19,"73Mandarin","Mandarin","[y]",1,0,637,"different","same"
19,"73Mandarin","Mandarin","[ʉ]",3,1,467.2,"different","different"
19,"73Mandarin","Mandarin","[y]",0,1,495.8,"same","same"
19,"73Mandarin","Mandarin","[ʉ]",1,0,533.8,"different","same"
19,"73Mandarin","Mandarin","[y]",0,0,331,"same","different"
19,"73Mandarin","Mandarin","[i]",0,1,563.8,"same","same"
19,"73Mandarin","Mandarin","[ʉ]",6,1,543.4,"different","different"
19,"73Mandarin","Mandarin","[y]",6,1,684.6,"different","different"
19,"73Mandarin","Mandarin","[u]",7,1,464.3,"different","different"
19,"73Mandarin","Mandarin","[y]",4,1,424.6,"different","different"
19,"73Mandarin","Mandarin","[u]",3,0,524.3,"different","same"
19,"73Mandarin","Mandarin","[u]",0,1,282.7,"same","same"
19,"73Mandarin","Mandarin","[u]",6,1,442.8,"different","different"
19,"73Mandarin","Mandarin","[y]",7,1,559.3,"different","different"
19,"73Mandarin","Mandarin","[u]",5,0,678.9,"different","same"
19,"73Mandarin","Mandarin","[u]",2,0,942.4,"different","same"
19,"73Mandarin","Mandarin","[u]",4,1,789.3,"different","different"
19,"73Mandarin","Mandarin","[u]",1,1,387.8,"different","different"
19,"73Mandarin","Mandarin","[ʉ]",2,0,539.1,"different","same"
19,"73Mandarin","Mandarin","[ʉ]",5,1,446.5,"different","different"
19,"73Mandarin","Mandarin","[y]",3,0,475.7,"different","same"
19,"73Mandarin","Mandarin","[ʉ]",0,1,422,"same","same"
19,"66Mandarin","Mandarin","[ʉ]",2,0,257.73,"different","same"
19,"66Mandarin","Mandarin","[u]",3,0,541.77,"different","same"
19,"66Mandarin","Mandarin","[i]",0,1,394.16,"same","same"
19,"66Mandarin","Mandarin","[ʉ]",5,1,895.88,"different","different"
19,"66Mandarin","Mandarin","[y]",1,0,1080.73,"different","same"
19,"66Mandarin","Mandarin","[u]",8,1,448.78,"different","different"
19,"66Mandarin","Mandarin","[y]",2,0,540.31,"different","different"
19,"66Mandarin","Mandarin","[y]",3,1,467.5,"different","different"
19,"66Mandarin","Mandarin","[y]",8,1,491.85,"different","different"
19,"66Mandarin","Mandarin","[y]",5,1,462.07,"different","different"
19,"66Mandarin","Mandarin","[y]",7,1,550.41,"different","different"
19,"66Mandarin","Mandarin","[y]",4,1,467.75,"different","different"
19,"66Mandarin","Mandarin","[ʉ]",0,1,436.62,"same","same"
19,"66Mandarin","Mandarin","[y]",6,1,462.2,"different","different"
19,"66Mandarin","Mandarin","[u]",2,1,434.97,"different","different"
19,"66Mandarin","Mandarin","[ʉ]",4,1,482.49,"different","different"
19,"66Mandarin","Mandarin","[ʉ]",6,1,517.46,"different","different"
19,"66Mandarin","Mandarin","[u]",0,1,394.76,"same","same"
19,"66Mandarin","Mandarin","[ʉ]",1,0,513.53,"different","same"
19,"66Mandarin","Mandarin","[y]",0,1,487.39,"same","same"
19,"66Mandarin","Mandarin","[ʉ]",3,1,528.22,"different","different"
19,"66Mandarin","Mandarin","[u]",7,1,483.54,"different","different"
19,"66Mandarin","Mandarin","[u]",1,0,489.83,"different","same"
19,"66Mandarin","Mandarin","[u]",0,1,335.12,"same","same"
19,"66Mandarin","Mandarin","[ʉ]",0,1,558.73,"same","same"
19,"66Mandarin","Mandarin","[u]",5,1,422.94,"different","different"
19,"66Mandarin","Mandarin","[y]",0,1,358.22,"same","same"
19,"66Mandarin","Mandarin","[u]",4,1,329.55,"different","different"
19,"66Mandarin","Mandarin","[u]",6,1,455.4,"different","different"
19,"66Mandarin","Mandarin","[i]",0,1,371.2,"same","same"
19,"64Mandarin","Mandarin","[ʉ]",4,1,588.1,"different","different"
19,"64Mandarin","Mandarin","[y]",3,0,524,"different","same"
19,"64Mandarin","Mandarin","[i]",0,1,553.3,"same","same"
19,"64Mandarin","Mandarin","[ʉ]",0,1,424.6,"same","same"
19,"64Mandarin","Mandarin","[i]",0,1,440.1,"same","same"
19,"64Mandarin","Mandarin","[ʉ]",0,1,237.8,"same","same"
19,"64Mandarin","Mandarin","[u]",4,1,389.7,"different","different"
19,"64Mandarin","Mandarin","[u]",0,1,807.6,"same","same"
19,"64Mandarin","Mandarin","[ʉ]",2,0,521.8,"different","same"
19,"64Mandarin","Mandarin","[u]",6,1,453.9,"different","different"
19,"64Mandarin","Mandarin","[ʉ]",3,0,508.9,"different","same"
19,"64Mandarin","Mandarin","[ʉ]",5,1,656.7,"different","different"
19,"64Mandarin","Mandarin","[y]",5,1,474.9,"different","different"
19,"64Mandarin","Mandarin","[u]",2,0,682.5,"different","same"
19,"64Mandarin","Mandarin","[y]",6,1,646.4,"different","different"
19,"64Mandarin","Mandarin","[u]",0,1,338.1,"same","same"
19,"64Mandarin","Mandarin","[y]",2,0,472.8,"different","same"
19,"64Mandarin","Mandarin","[u]",7,1,469.2,"different","different"
19,"64Mandarin","Mandarin","[ʉ]",6,1,513.4,"different","different"
19,"64Mandarin","Mandarin","[y]",4,0,574.9,"different","same"
19,"64Mandarin","Mandarin","[y]",0,1,396.6,"same","same"
19,"64Mandarin","Mandarin","[y]",8,1,471.8,"different","different"
19,"64Mandarin","Mandarin","[y]",1,0,429.7,"different","same"
19,"64Mandarin","Mandarin","[y]",0,1,391.3,"same","same"
19,"64Mandarin","Mandarin","[u]",8,1,433.6,"different","different"
19,"64Mandarin","Mandarin","[y]",7,1,538.1,"different","different"
19,"64Mandarin","Mandarin","[u]",3,0,471.4,"different","same"
19,"64Mandarin","Mandarin","[u]",5,1,453.4,"different","different"
19,"64Mandarin","Mandarin","[u]",1,0,433.5,"different","same"
19,"64Mandarin","Mandarin","[ʉ]",1,0,495.9,"different","same"
19,"59Mandarin","Mandarin","[ʉ]",0,1,232.4,"same","same"
19,"59Mandarin","Mandarin","[y]",7,1,285.8,"different","different"
19,"59Mandarin","Mandarin","[u]",3,1,491.3,"different","different"
19,"59Mandarin","Mandarin","[u]",4,1,241.5,"different","different"
19,"59Mandarin","Mandarin","[y]",2,0,344.6,"different","same"
19,"59Mandarin","Mandarin","[y]",1,0,590.3,"different","same"
19,"59Mandarin","Mandarin","[i]",0,1,441,"same","same"
19,"59Mandarin","Mandarin","[y]",4,0,489.4,"different","same"
19,"59Mandarin","Mandarin","[u]",5,1,210.8,"different","different"
19,"59Mandarin","Mandarin","[ʉ]",1,0,381.6,"different","same"
19,"59Mandarin","Mandarin","[y]",0,1,159.3,"same","same"
19,"59Mandarin","Mandarin","[u]",8,1,208.7,"different","different"
19,"59Mandarin","Mandarin","[u]",1,0,330.9,"different","same"
19,"59Mandarin","Mandarin","[u]",6,1,203.2,"different","different"
19,"59Mandarin","Mandarin","[y]",6,1,348.8,"different","same"
19,"59Mandarin","Mandarin","[ʉ]",0,1,200.2,"same","same"
19,"59Mandarin","Mandarin","[ʉ]",6,1,275.9,"different","different"
19,"59Mandarin","Mandarin","[y]",0,1,264.2,"same","same"
19,"59Mandarin","Mandarin","[ʉ]",3,1,493.8,"different","different"
19,"59Mandarin","Mandarin","[u]",7,1,306.7,"different","different"
19,"59Mandarin","Mandarin","[u]",0,1,290.9,"same","same"
19,"59Mandarin","Mandarin","[u]",0,1,345.8,"same","same"
19,"59Mandarin","Mandarin","[ʉ]",2,0,420.5,"different","same"
19,"59Mandarin","Mandarin","[y]",5,1,261.1,"different","different"
19,"59Mandarin","Mandarin","[ʉ]",5,1,329.6,"different","different"
19,"59Mandarin","Mandarin","[y]",8,1,255.1,"different","different"
19,"59Mandarin","Mandarin","[ʉ]",4,1,329.1,"different","different"
19,"59Mandarin","Mandarin","[i]",0,1,180.3,"same","same"
19,"59Mandarin","Mandarin","[y]",3,0,361,"different","same"
19,"59Mandarin","Mandarin","[u]",2,0,429.6,"different","same"
19,"65Mandarin","Mandarin","[y]",4,1,547.6,"different","different"
19,"65Mandarin","Mandarin","[ʉ]",6,0,594.9,"different","same"
19,"65Mandarin","Mandarin","[ʉ]",0,1,415.7,"same","same"
19,"65Mandarin","Mandarin","[u]",7,1,491.2,"different","different"
19,"65Mandarin","Mandarin","[u]",0,1,361.2,"same","same"
19,"65Mandarin","Mandarin","[u]",3,0,455.6,"different","same"
19,"65Mandarin","Mandarin","[i]",0,1,183.6,"same","same"
19,"65Mandarin","Mandarin","[ʉ]",5,1,585.7,"different","different"
19,"65Mandarin","Mandarin","[y]",0,1,403.8,"same","same"
19,"65Mandarin","Mandarin","[u]",2,0,415.7,"different","same"
19,"65Mandarin","Mandarin","[y]",5,0,475.6,"different","same"
19,"65Mandarin","Mandarin","[ʉ]",0,1,157.7,"same","same"
19,"65Mandarin","Mandarin","[y]",1,0,701.9,"different","same"
19,"65Mandarin","Mandarin","[y]",3,0,490.1,"different","same"
19,"65Mandarin","Mandarin","[ʉ]",1,0,427,"different","same"
19,"65Mandarin","Mandarin","[u]",4,1,450.2,"different","different"
19,"65Mandarin","Mandarin","[y]",7,0,381.5,"different","same"
19,"65Mandarin","Mandarin","[y]",6,1,437.1,"different","different"
